"Building capacity per subsector, per end use, per input energy, and per vintage"
vintage,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
2045,Commercial,Space Cooling,Central,___,Natural Gas,Standard,MW,1.9796966081210519
2045,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,MW,12.308125441329299
2045,Commercial,Space Cooling,Wall,___,Electricity,High,MW,13.784204202440675
2045,Commercial,Space Cooling,Wall,___,Electricity,Standard,MW,92.10725543886878
2045,Commercial,Space Cooling,Window,___,Electricity,Energy Star,MW,4.9592318248515905
2045,Commercial,Space Cooling,Window,___,Electricity,High,MW,2.726053094518855
2045,Commercial,Space Cooling,Window,___,Electricity,Standard,MW,113.38580373991529
2045,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,56.485761522777594
2045,Commercial,Space Cooling,___,___,District Cooling,___,MW,151.61244441567695
2045,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,2.56601088886398
2045,Commercial,Space Heating,Heat Pump,___,Electricity,High,MW,38.72085714106625
2045,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,1.3574720216352385
2045,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,2.2156739131303085
2045,Commercial,Space Heating,Heat Pump,___,Geothermal,High,MW,1.812391881851442
2045,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,MW,3.3695107011275107
2045,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,156.82498346441795
2045,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,178.83524556115518
2045,Commercial,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,222.50245803591258
2045,Commercial,Space Heating,___,___,District Heating,___,MW,48.61184199374217
2045,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,kunits,2282.249202406163
2045,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.3279478265482328
2045,Commercial,Water Heating,Heat Pump,___,Electricity,High,MW,0.2703646752337995
2045,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.31484434738118794
2045,Commercial,Water Heating,___,___,District Heating,___,MW,91.09901427162424
2045,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,MW,0.03307350654730788
2045,Industry,Industrial Processes,Self produced,___,Waste Heat,,MW,591.5092680385654
2045,Industry,Lighting,Self produced,Retrofit,ETHOS,,MW,90.70087855468182
2045,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,MW,0.02315710834301054
2045,Industry,Space Heating,Self produced,Retrofit,ETHOS,,MW,190.43277405458107
2045,Industry,Water Heating,Self produced,Retrofit,ETHOS,,MW,498.2894833665423
2045,Public,Auxiliary Equipment,___,___,Biomass,Standard,kunits,0.011388562662833451
2045,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,27.468211761825508
2045,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,13.62293429573217
2045,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,5.48798143692776
2045,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,8.314979884019287
2045,Public,Lighting,Fluocompact,___,Electricity,High,Mlm,13.124449099695196
2045,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,10.44370532054794
2045,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm,837.3623164959203
2045,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,27.01733333790386
2045,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm,9.876442467531206
2045,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,12.376520140475282
2045,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm,17.863629425702793
2045,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm,10.071175014493097
2045,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,5.730585828648843
2045,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,551.7984723112014
2045,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,17.025084002466542
2045,Public,Space Cooling,Central,___,Electricity,Energy Star,MW,1.4275830879083398
2045,Public,Space Cooling,Central,___,Electricity,High,MW,2.3671338506390747
2045,Public,Space Cooling,Central,___,Electricity,Standard,MW,0.9032726032106353
2045,Public,Space Cooling,Central,___,Natural Gas,Energy Star,MW,0.8801743130306311
2045,Public,Space Cooling,Central,___,Natural Gas,High,MW,0.8307418510264407
2045,Public,Space Cooling,Central,___,Natural Gas,Standard,MW,0.9031293374940192
2045,Public,Space Cooling,Wall,___,Electricity,Energy Star,MW,7.4491057272199
2045,Public,Space Cooling,Wall,___,Electricity,High,MW,49.22541204347587
2045,Public,Space Cooling,Wall,___,Electricity,Standard,MW,194.7593350341627
2045,Public,Space Cooling,Window,___,Electricity,Energy Star,MW,2.010671041022372
2045,Public,Space Cooling,Window,___,Electricity,High,MW,1.243265399204844
2045,Public,Space Cooling,Window,___,Electricity,Standard,MW,10.24272277509965
2045,Public,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,0.1762093113676312
2045,Public,Space Cooling,___,___,District Cooling,___,MW,12.938348451251851
2045,Public,Space Heating,Furnace,Large,Hydrogen,Standard,MW,0.0037288778503156467
2045,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,MW,0.003699326090156704
2045,Public,Space Heating,Furnace,Small,Hydrogen,Standard,MW,0.0036229482822805826
2045,Public,Space Heating,Furnace,___,Electricity,Standard,MW,0.03463848166818395
2045,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,MW,0.028425156669898997
2045,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.028957955910427678
2045,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.028953481308547982
2045,Public,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.028181659875153392
2045,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.028789043336946832
2045,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,0.07578732263402439
2045,Public,Space Heating,Furnace,___,Natural Gas,High,MW,0.0741606254100701
2045,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,0.07741616683835742
2045,Public,Space Heating,Furnace,___,Propane,Energy Star,MW,0.014094616488774761
2045,Public,Space Heating,Furnace,___,Propane,High,MW,0.013603215562704541
2045,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.014307605631900146
2045,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,0.9491726976086117
2045,Public,Space Heating,Heat Pump,___,Electricity,High,MW,1.1758638776389834
2045,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.5745049142087064
2045,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,0.797487846484813
2045,Public,Space Heating,Heat Pump,___,Geothermal,High,MW,0.6454429100750197
2045,Public,Space Heating,Heat Pump,___,Geothermal,Standard,MW,1.103219401006393
2045,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.00213108287186044
2045,Public,Space Heating,Plinthe,1000W,Electricity,Standard,MW,0.03788394356091387
2045,Public,Space Heating,Plinthe,1500W,Electricity,Standard,MW,0.04442461525290645
2045,Public,Space Heating,Plinthe,500W,Electricity,Standard,MW,0.024578936796127406
2045,Public,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,53.44859209116699
2045,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,56.39507271872131
2045,Public,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,64.00298226235549
2045,Public,Space Heating,___,___,District Heating,___,MW,17.915159140048576
2045,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,0.10454203494409903
2045,Public,Water Heating,Heat Pump,___,Electricity,High,MW,0.08850353608333117
2045,Public,Water Heating,Heat Pump,___,Electricity,Standard,MW,0.08811988440927168
2045,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.001170334421838397
2045,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,0.0030099873570341574
2045,Public,Water Heating,System,___,Biomass,Standard,MW,0.005163118318167853
2045,Public,Water Heating,System,___,Wood Pellet,Standard,MW,0.015071452614557982
2045,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,MW,0.010098611577506213
2045,Public,Water Heating,System,___,Kerosene,Standard,MW,0.010094916090121043
2045,Public,Water Heating,System,___,Light Fuel Oil,Standard,MW,0.009974528306270412
2045,Public,Water Heating,System,___,Propane,Energy Star,MW,0.015124542704005133
2045,Public,Water Heating,With Tank,___,Electricity,High,MW,0.0061982808322927335
2045,Public,Water Heating,With Tank,___,Electricity,Standard,MW,0.010450424136890384
2045,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,MW,0.012975739100467829
2045,Public,Water Heating,With Tank,___,Natural Gas,High,MW,0.012781010210326758
2045,Public,Water Heating,With Tank,___,Natural Gas,Standard,MW,0.013698004486539971
2045,Public,Water Heating,___,___,District Heating,___,MW,20.574428004890077
2045,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,19048.071148600065
2045,Residential,Clothe Dryer,___,___,Electricity,Energy Star,kunits,0.5996581351768357
2045,Residential,Clothe Dryer,___,___,Electricity,High,kunits,0.3479283750378026
2045,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,602.9409213659362
2045,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,kunits,73.67279267889656
2045,Residential,Clothe Washer,___,Combined,Electricity,High,kunits,0.10784326487343826
2045,Residential,Clothe Washer,___,Combined,Electricity,Standard,kunits,0.5549409713192873
2045,Residential,Clothe Washer,___,Front,Electricity,Energy Star,kunits,0.1021003250571558
2045,Residential,Clothe Washer,___,Front,Electricity,High,kunits,0.08273270616217106
2045,Residential,Clothe Washer,___,Front,Electricity,Standard,kunits,0.10034102086378346
2045,Residential,Clothe Washer,___,Top,Electricity,Energy Star,kunits,0.10939705885836024
2045,Residential,Clothe Washer,___,Top,Electricity,High,kunits,0.0920451399465261
2045,Residential,Clothe Washer,___,Top,Electricity,Standard,kunits,0.1465915914004463
2045,Residential,Dish Washer,___,___,Electricity,Energy Star,kunits,1.102965606639859
2045,Residential,Dish Washer,___,___,Electricity,High,kunits,0.8297936779211829
2045,Residential,Dish Washer,___,___,Electricity,Standard,kunits,249.4651055284374
2045,Residential,Freezer,___,Chest,Electricity,Energy Star,kunits,0.882417042733752
2045,Residential,Freezer,___,Chest,Electricity,High,kunits,1.0110795053869903
2045,Residential,Freezer,___,Chest,Electricity,Standard,kunits,106.58433396255406
2045,Residential,Freezer,___,Standing,Electricity,Energy Star,kunits,0.2804671557001448
2045,Residential,Freezer,___,Standing,Electricity,High,kunits,0.2665970747633266
2045,Residential,Freezer,___,Standing,Electricity,Standard,kunits,0.309191878235209
2045,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm,3.274974436083071
2045,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm,4.976032044618561
2045,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,11.474870483475609
2045,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm,14.365220565068364
2045,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm,2343.925521643001
2045,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm,807.5636048477269
2045,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm,10.814793291734773
2045,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm,15.752979153722151
2045,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm,8.32927480237062
2045,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm,10.205202213443993
2045,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm,5.351562163395037
2045,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,18.928140103563045
2045,Residential,Range,___,___,Electricity,High,kunits,0.08546343033753007
2045,Residential,Range,___,___,Electricity,Standard,kunits,0.30634169469066524
2045,Residential,Range,___,___,Natural Gas,High,kunits,56.78929670515602
2045,Residential,Range,___,___,Natural Gas,Standard,kunits,257.08029637101646
2045,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,kunits,0.2779611345140466
2045,Residential,Refrigerator,___,Freezer Down,Electricity,High,kunits,0.2776246027214791
2045,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,kunits,0.29902802348084667
2045,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,kunits,1.051343024331596
2045,Residential,Refrigerator,___,Freezer Top,Electricity,High,kunits,0.826111468191125
2045,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,kunits,159.38813567315148
2045,Residential,Refrigerator,___,___,Electricity,Standard,kunits,182.04426660756093
2045,Residential,Space Cooling,Central,___,Electricity,Energy Star,MW,0.5354705386001165
2045,Residential,Space Cooling,Central,___,Electricity,High,MW,0.4612032014619876
2045,Residential,Space Cooling,Central,___,Electricity,Standard,MW,0.5402831225913292
2045,Residential,Space Cooling,Wall,___,Electricity,Energy Star,MW,2.3741963491290754
2045,Residential,Space Cooling,Wall,___,Electricity,High,MW,1.868642608426646
2045,Residential,Space Cooling,Wall,___,Electricity,Standard,MW,3.767113524940591
2045,Residential,Space Cooling,Window,___,Electricity,Energy Star,MW,3.1471343912679326
2045,Residential,Space Cooling,Window,___,Electricity,High,MW,1.2634999744731514
2045,Residential,Space Cooling,Window,___,Electricity,Standard,MW,1193.2531886440447
2045,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,MW,55.43106154682166
2045,Residential,Space Cooling,___,___,District Cooling,___,MW,12.11090395681256
2045,Residential,Space Heating,Boiler,___,Hydrogen,Standard,MW,0.0005212243772355959
2045,Residential,Space Heating,Fireplace,___,Propane,High,MW,0.004009982881775816
2045,Residential,Space Heating,Fireplace,___,Propane,Standard,MW,0.00470735308126753
2045,Residential,Space Heating,Furnace,___,Electricity,Standard,MW,0.022552264030444028
2045,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.011848477537961543
2045,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,MW,0.0048309073163880795
2045,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.011873515048740665
2045,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,MW,0.01081306556669454
2045,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,0.01040437046730444
2045,Residential,Space Heating,Furnace,___,Natural Gas,Standard,MW,0.011001885894755202
2045,Residential,Space Heating,Furnace,___,Propane,Energy Star,MW,0.010330928092397357
2045,Residential,Space Heating,Furnace,___,Propane,High,MW,0.009887398144309608
2045,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.010538056366272208
2045,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,MW,1.34422201808406
2045,Residential,Space Heating,Heat Pump,___,Electricity,High,MW,43.205292625538206
2045,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.3996028826790935
2045,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,MW,1.0959691842002257
2045,Residential,Space Heating,Heat Pump,___,Geothermal,High,MW,0.7237958922932874
2045,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,MW,183.5076963628368
2045,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,MW,0.0013720816471091692
2045,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,MW,0.03980115502863767
2045,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,MW,0.043119804669368725
2045,Residential,Space Heating,Plinthe,500W,Electricity,Standard,MW,0.0328617253649017
2045,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,MW,0.0028930070759441494
2045,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,MW,0.0032003804840970455
2045,Residential,Space Heating,Stove,___,Biomass,High,MW,0.00225338822453735
2045,Residential,Space Heating,Stove,___,Biomass,Standard,MW,0.0023107154587398582
2045,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,MW,59.32486645786031
2045,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,MW,234.41823940590163
2045,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,MW,234.41839092998117
2045,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,MW,264.8442615602316
2045,Residential,Space Heating,___,___,District Heating,___,MW,15.718011626153709
2045,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,MW,114.58925480716667
2045,Residential,Water Heating,Heat Pump,___,Electricity,High,MW,0.42976720965420456
2045,Residential,Water Heating,Heat Pump,___,Electricity,Standard,MW,1.226915879097392
2045,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,MW,0.0007126442203719114
2045,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,MW,0.0018159321202305778
2045,Residential,Water Heating,System,___,Biomass,Standard,MW,0.0035963018972508857
2045,Residential,Water Heating,System,___,Wood Pellet,Standard,MW,0.0037839599833138157
